,date,open,high,low,close,volume,RSI,new_close,slope_ema20,slope_sma20,slope_ema7,ema7,ema20,ema50,ema100,ema200,ubb,sma20,lbb,trend
32,2022-08-30 11:00:00+05:30,38869.5,38914.7,38851.8,38910.15,0,79.7,30.043743101263313,54.0,50.0,61.0,38780.0,38573.0,,,,38996.6,38492.2,37987.9,u
33,2022-08-30 11:15:00+05:30,38909.7,38924.0,38868.6,38881.2,0,76.6,28.860226482972795,50.0,50.0,45.0,38805.0,38602.0,,,,39043.8,38522.3,38000.8,u
34,2022-08-30 11:30:00+05:30,38882.65,38891.05,38842.1,38889.85,0,76.9,29.213850619353217,50.0,52.0,42.0,38826.0,38629.0,,,,39084.3,38553.7,38023.0,u
35,2022-08-30 11:45:00+05:30,38890.7,38928.7,38879.5,38910.45,0,77.6,30.056007522178056,48.0,52.0,42.0,38847.0,38656.0,,,,39120.5,38586.2,38051.9,u
36,2022-08-30 12:00:00+05:30,38909.6,38957.45,38909.6,38952.35,0,79.0,31.768938309962756,48.0,52.0,45.0,38874.0,38684.0,,,,39158.5,38619.1,38079.8,u
37,2022-08-30 12:15:00+05:30,38951.75,39043.75,38932.65,39022.6,0,81.2,34.640856874207884,52.0,56.0,58.0,38911.0,38717.0,,,,39202.0,38654.6,38107.2,u
38,2022-08-30 12:30:00+05:30,39023.25,39064.4,39005.05,39047.0,0,81.9,35.63836310862191,52.0,56.0,54.0,38945.0,38748.0,,,,39239.2,38692.1,38145.0,u
39,2022-08-30 12:45:00+05:30,39046.4,39148.35,39043.9,39143.75,0,84.4,39.59363885368548,58.0,60.0,63.0,38995.0,38786.0,,,,39287.3,38732.7,38178.0,u
40,2022-08-30 13:00:00+05:30,39144.8,39196.0,39121.4,39154.15,0,84.7,40.018805445402975,54.0,61.0,58.0,39034.0,38821.0,,,,39319.0,38776.4,38233.9,u
41,2022-08-30 13:15:00+05:30,39153.55,39203.85,39134.55,39180.0,0,85.3,41.07558971423902,54.0,61.0,56.0,39071.0,38855.0,,,,39345.4,38819.8,38294.2,u
42,2022-08-30 13:30:00+05:30,39182.05,39257.7,39181.95,39250.45,0,86.8,43.955684559093974,56.0,63.0,61.0,39116.0,38893.0,,,,39358.6,38869.7,38380.8,u
43,2022-08-30 13:45:00+05:30,39254.0,39325.5,39226.55,39244.5,0,86.0,43.71244021094807,54.0,63.0,54.0,39148.0,38926.0,,,,39344.1,38919.5,38494.8,u
44,2022-08-30 14:00:00+05:30,39246.95,39273.3,39182.75,39262.75,0,86.4,44.458525816606056,52.0,62.0,48.0,39177.0,38958.0,,,,39325.7,38965.2,38604.8,u
45,2022-08-30 14:15:00+05:30,39263.35,39358.9,39260.55,39341.9,0,88.1,47.69428886799404,56.0,50.0,60.0,39218.0,38995.0,,,,39374.8,38995.8,38616.7,u
46,2022-08-30 14:30:00+05:30,39343.5,39386.1,39313.45,39365.95,0,88.6,48.677486611340406,54.0,52.0,56.0,39255.0,39030.0,,,,39421.4,39026.1,38630.7,u
47,2022-08-30 14:45:00+05:30,39365.9,39448.2,39365.3,39413.65,0,89.5,50.627529536813796,56.0,52.0,60.0,39295.0,39067.0,,,,39467.0,39059.5,38652.0,u
48,2022-08-30 15:00:00+05:30,39416.05,39603.95,39413.6,39529.7,0,91.3,55.37181636073741,61.0,58.0,67.0,39353.0,39111.0,,,,39530.4,39097.7,38665.0,u
49,2022-08-30 15:15:00+05:30,39529.25,39597.9,39506.6,39520.35,0,89.9,54.98957524222229,58.0,58.0,60.0,39395.0,39150.0,38670.0,,,39574.2,39136.7,38699.2,u
50,2022-09-01 09:15:00+05:30,38806.7,39246.3,38806.7,39238.25,0,61.2,43.45693144188711,22.0,39.0,-58.0,39356.0,39158.0,38692.0,,,39574.5,39156.3,38738.2,u
51,2022-09-01 09:30:00+05:30,39237.65,39448.6,39209.15,39448.6,0,69.1,52.05633457340253,48.0,50.0,42.0,39379.0,39186.0,38722.0,,,39600.0,39185.4,38770.7,u
52,2022-09-01 09:45:00+05:30,39447.75,39558.5,39317.5,39411.4,0,66.6,50.535546379951846,42.0,45.0,17.0,39387.0,39207.0,38749.0,,,39616.0,39210.4,38804.9,u
53,2022-09-01 10:00:00+05:30,39412.35,39628.85,39411.35,39591.95,0,72.0,57.916683700584514,56.0,56.0,65.0,39438.0,39244.0,38782.0,,,39654.5,39246.0,38837.5,u
54,2022-09-01 10:15:00+05:30,39586.95,39666.55,39548.35,39655.75,0,73.7,60.52491721515886,58.0,56.0,67.0,39493.0,39283.0,38816.0,,,39695.6,39284.3,38872.9,u
55,2022-09-01 10:30:00+05:30,39656.55,39662.75,39452.45,39546.7,0,66.5,56.06680021258321,45.0,52.0,27.0,39506.0,39308.0,38845.0,,,39704.7,39316.1,38927.5,u
56,2022-09-01 10:45:00+05:30,39544.75,39587.75,39507.25,39566.7,0,67.1,56.884428273578266,45.0,52.0,31.0,39521.0,39333.0,38873.0,,,39711.9,39346.8,38981.7,u
57,2022-09-01 11:00:00+05:30,39566.9,39573.75,39464.8,39554.3,0,66.3,56.37749887576157,42.0,48.0,22.0,39530.0,39354.0,38900.0,,,39717.0,39373.4,39029.8,u
58,2022-09-01 11:15:00+05:30,39548.25,39634.7,39543.45,39583.2,0,67.3,57.55897142389919,42.0,48.0,27.0,39543.0,39376.0,38926.0,,,39720.7,39400.2,39079.7,u
59,2022-09-01 11:30:00+05:30,39583.7,39603.0,39522.15,39539.75,0,64.2,55.78267446138755,31.0,39.0,-0.0,39542.0,39391.0,38951.0,,,39723.1,39420.0,39116.9,u
60,2022-09-01 11:45:00+05:30,39539.95,39539.95,39330.25,39382.9,0,54.3,49.3704263930339,-0.0,27.0,-58.0,39502.0,39391.0,38967.0,,,39709.8,39431.4,39153.1,s
61,2022-09-01 12:00:00+05:30,39385.05,39514.05,39358.9,39479.35,0,58.5,53.313437717182424,17.0,31.0,-17.0,39497.0,39399.0,38988.0,,,39700.2,39446.4,39192.6,u
62,2022-09-01 12:15:00+05:30,39480.25,39487.35,39405.65,39416.7,0,55.0,50.75221781611536,6.0,17.0,-39.0,39477.0,39401.0,39004.0,,,39692.7,39454.7,39216.7,s
63,2022-09-01 12:30:00+05:30,39415.15,39456.4,39383.55,39454.25,0,56.7,52.2873145006337,11.0,22.0,-11.0,39471.0,39406.0,39022.0,,,39682.8,39465.2,39247.6,u
64,2022-09-01 12:45:00+05:30,39454.65,39485.4,39333.0,39347.85,0,50.8,47.93753321613995,-11.0,11.0,-52.0,39440.0,39400.0,39035.0,,,39674.0,39469.5,39264.9,d
65,2022-09-01 13:00:00+05:30,39340.35,39371.75,39247.55,39292.75,0,48.1,45.684967908098635,-22.0,-6.0,-56.0,39403.0,39390.0,39045.0,,,39678.7,39467.0,39255.3,d
66,2022-09-01 13:15:00+05:30,39292.75,39423.15,39265.1,39342.7,0,50.7,47.72699399043366,-11.0,-0.0,-31.0,39388.0,39386.0,39057.0,,,39680.0,39465.8,39251.7,d
67,2022-09-01 13:30:00+05:30,39342.4,39372.7,39228.3,39293.1,0,48.1,45.69927639916599,-22.0,-17.0,-45.0,39364.0,39377.0,39066.0,,,39685.9,39459.8,39233.7,d
68,2022-09-01 13:45:00+05:30,39291.25,39295.6,39057.0,39064.05,0,38.3,36.335391030620315,-50.0,-42.0,-72.0,39289.0,39347.0,39066.0,,,39718.1,39436.5,39154.9,d
69,2022-09-01 14:00:00+05:30,39064.2,39199.8,38981.0,39146.4,0,42.8,39.70197457176739,-39.0,-39.0,-54.0,39254.0,39328.0,39069.0,,,39723.3,39417.8,39112.3,d
70,2022-09-01 14:15:00+05:30,39143.4,39214.3,39053.3,39166.75,0,43.9,40.533911123829796,-31.0,-6.0,-42.0,39232.0,39313.0,39073.0,,,39729.6,39414.3,39098.9,d
71,2022-09-01 14:30:00+05:30,39165.3,39375.05,39161.55,39309.05,0,50.9,46.35133477780972,-0.0,-17.0,39.0,39251.0,39312.0,39082.0,,,39725.4,39407.3,39089.1,s
72,2022-09-01 14:45:00+05:30,39305.7,39324.3,39166.65,39258.2,0,48.6,44.272515432729556,-11.0,-17.0,6.0,39253.0,39307.0,39089.0,,,39724.3,39399.6,39074.9,d
73,2022-09-01 15:00:00+05:30,39255.65,39388.3,39160.95,39330.4,0,52.0,47.22415273292188,6.0,-31.0,35.0,39272.0,39309.0,39098.0,,,39700.1,39386.5,39073.0,s
74,2022-09-01 15:15:00+05:30,39326.5,39360.3,39278.85,39345.8,0,52.7,47.853726339888134,6.0,-31.0,39.0,39291.0,39313.0,39108.0,,,39659.5,39371.0,39082.6,s
75,2022-09-02 09:15:00+05:30,39422.3,39594.4,39313.5,39326.3,0,51.6,47.056538980417955,6.0,-27.0,22.0,39300.0,39314.0,39117.0,,,39637.4,39360.0,39082.7,s
76,2022-09-02 09:30:00+05:30,39326.0,39370.75,39203.4,39335.85,0,52.1,47.44695637954292,-0.0,-22.0,17.0,39309.0,39316.0,39125.0,,,39609.2,39348.5,39087.8,s
77,2022-09-02 09:45:00+05:30,39342.65,39436.3,39229.8,39270.55,0,48.4,44.777400760394244,-6.0,-31.0,-22.0,39299.0,39312.0,39131.0,,,39579.1,39334.3,39089.5,s
78,2022-09-02 10:00:00+05:30,39268.2,39317.05,39205.05,39260.3,0,47.9,44.35836637913428,-11.0,-35.0,-22.0,39289.0,39307.0,39136.0,,,39536.3,39318.2,39100.0,d
79,2022-09-02 10:15:00+05:30,39260.1,39370.7,39214.5,39350.1,0,53.1,48.02951637300189,6.0,-22.0,35.0,39305.0,39311.0,39144.0,,,39502.6,39308.7,39114.8,s
80,2022-09-02 10:30:00+05:30,39349.55,39380.35,39296.85,39359.25,0,53.6,48.403581210907184,11.0,-0.0,27.0,39318.0,39316.0,39153.0,,,39499.8,39307.5,39115.1,u
81,2022-09-02 10:45:00+05:30,39359.75,39375.0,39264.3,39292.55,0,49.4,45.6767916274888,-6.0,-22.0,-11.0,39312.0,39313.0,39158.0,,,39473.6,39298.1,39122.7,s
82,2022-09-02 11:00:00+05:30,39293.4,39347.65,39251.8,39315.1,0,50.8,46.59866726626055,-0.0,-11.0,-0.0,39313.0,39314.0,39164.0,,,39460.2,39293.1,39125.9,s
83,2022-09-02 11:15:00+05:30,39319.8,39331.85,39270.8,39287.45,0,49.0,45.46829647193483,-6.0,-17.0,-17.0,39306.0,39311.0,39169.0,,,39434.6,39284.7,39134.9,s
84,2022-09-02 11:30:00+05:30,39284.3,39314.35,39216.4,39307.8,0,50.4,46.30023302399753,-0.0,-6.0,6.0,39307.0,39311.0,39175.0,,,39430.2,39282.7,39135.2,s
85,2022-09-02 11:45:00+05:30,39307.95,39334.2,39282.85,39305.1,0,50.2,46.18985323576302,-0.0,-0.0,-6.0,39306.0,39310.0,39180.0,,,39431.1,39283.3,39135.6,s
86,2022-09-02 12:00:00+05:30,39306.65,39365.25,39288.5,39346.3,0,53.2,47.87416704141301,6.0,-0.0,22.0,39316.0,39314.0,39186.0,,,39431.6,39283.5,39135.5,s
87,2022-09-02 12:15:00+05:30,39344.05,39404.95,39344.05,39398.4,0,56.7,50.00408814030507,22.0,11.0,42.0,39337.0,39322.0,39195.0,,,39445.1,39288.8,39132.5,u
88,2022-09-02 12:30:00+05:30,39397.45,39427.5,39352.35,39411.9,0,57.6,50.55598708147673,17.0,35.0,39.0,39356.0,39330.0,39203.0,,,39433.3,39306.2,39179.1,u
89,2022-09-02 12:45:00+05:30,39411.9,39455.65,39385.5,39427.75,0,58.7,51.20395731981525,22.0,31.0,35.0,39374.0,39340.0,39212.0,,,39435.2,39320.2,39205.3,u
90,2022-09-02 13:00:00+05:30,39429.9,39463.55,39403.8,39460.2,0,60.9,52.530558848779606,27.0,31.0,42.0,39395.0,39351.0,39222.0,,,39442.4,39334.9,39227.4,u
91,2022-09-02 13:15:00+05:30,39462.5,39503.7,39447.55,39461.6,0,61.0,52.58779281304932,22.0,17.0,35.0,39412.0,39362.0,39231.0,,,39462.5,39342.5,39222.6,u
92,2022-09-02 13:30:00+05:30,39460.2,39479.05,39380.15,39416.3,0,56.2,50.73586525489569,11.0,17.0,-0.0,39413.0,39367.0,39238.0,,,39468.0,39350.5,39232.9,u
93,2022-09-02 13:45:00+05:30,39416.2,39480.1,39402.6,39453.05,0,59.0,52.23825681697411,17.0,17.0,22.0,39423.0,39375.0,39247.0,,,39481.8,39356.6,39231.3,u
94,2022-09-02 14:00:00+05:30,39456.6,39559.25,39452.5,39548.0,0,65.3,56.11994603654801,35.0,22.0,52.0,39454.0,39392.0,39259.0,,,39517.0,39366.7,39216.4,u
95,2022-09-02 14:15:00+05:30,39548.45,39570.35,39481.7,39510.65,0,61.3,54.5930256326398,27.0,22.0,31.0,39468.0,39403.0,39269.0,,,39537.3,39375.9,39214.5,u
96,2022-09-02 14:30:00+05:30,39509.55,39523.5,39399.15,39414.8,0,52.5,50.67454315032107,-0.0,6.0,-31.0,39455.0,39404.0,39274.0,,,39541.0,39379.9,39218.7,s
97,2022-09-02 14:45:00+05:30,39413.65,39414.25,39333.45,39357.75,0,48.1,48.342259106332556,-6.0,11.0,-45.0,39431.0,39400.0,39278.0,,,39537.9,39384.2,39230.6,s
98,2022-09-02 15:00:00+05:30,39373.85,39485.5,39316.4,39465.55,0,55.7,52.74927435509602,11.0,22.0,22.0,39439.0,39406.0,39285.0,,,39540.9,39394.5,39248.0,u
99,2022-09-02 15:15:00+05:30,39467.1,39514.15,39357.25,39375.0,0,49.2,49.04746330894079,-6.0,6.0,-35.0,39423.0,39403.0,39288.0,39027.0,,39541.0,39395.7,39250.4,s
100,2022-09-05 09:15:00+05:30,39412.05,39725.55,39412.05,39674.25,0,64.1,61.28122317157928,45.0,31.0,69.0,39486.0,39429.0,39304.0,39040.0,,39599.6,39411.5,39223.4,u
101,2022-09-05 09:30:00+05:30,39675.45,39763.4,39672.2,39699.15,0,65.0,62.29917010751819,48.0,42.0,66.0,39539.0,39455.0,39319.0,39053.0,,39649.6,39431.8,39214.0,u
102,2022-09-05 09:45:00+05:30,39701.05,39732.15,39599.15,39694.65,0,64.7,62.11520379379431,42.0,35.0,58.0,39578.0,39477.0,39334.0,39066.0,,39689.7,39450.8,39211.8,u
103,2022-09-05 10:00:00+05:30,39694.1,39811.5,39676.95,39788.15,0,68.2,65.93761497894619,50.0,48.0,65.0,39631.0,39507.0,39352.0,39080.0,,39744.2,39475.8,39207.5,u
104,2022-09-05 10:15:00+05:30,39785.3,39822.8,39768.85,39790.7,0,68.3,66.04186255672286,48.0,45.0,58.0,39671.0,39534.0,39369.0,39094.0,,39789.6,39500.0,39210.4,u
105,2022-09-05 10:30:00+05:30,39789.5,39795.1,39706.0,39718.15,0,62.7,63.07591676546349,39.0,39.0,27.0,39683.0,39552.0,39383.0,39106.0,,39810.6,39520.6,39230.6,u
106,2022-09-05 10:45:00+05:30,39721.9,39806.35,39717.75,39735.75,0,63.5,63.79542945913907,35.0,39.0,31.0,39696.0,39569.0,39396.0,39119.0,,39832.9,39540.1,39247.2,u
107,2022-09-05 11:00:00+05:30,39735.25,39774.85,39712.6,39748.2,0,64.1,64.30440292710837,35.0,35.0,27.0,39709.0,39586.0,39410.0,39131.0,,39856.2,39557.6,39259.0,u
108,2022-09-05 11:15:00+05:30,39745.4,39754.45,39691.85,39705.1,0,60.5,62.542414455664094,22.0,31.0,-0.0,39708.0,39597.0,39422.0,39143.0,,39869.6,39572.2,39274.9,u
109,2022-09-05 11:30:00+05:30,39708.25,39748.15,39683.1,39733.35,0,62.0,63.697314091819614,31.0,31.0,11.0,39714.0,39610.0,39434.0,39154.0,,39885.0,39587.5,39290.0,u
110,2022-09-05 11:45:00+05:30,39729.8,39775.0,39727.15,39753.4,0,63.1,64.51698622296726,27.0,31.0,22.0,39724.0,39624.0,39447.0,39166.0,,39902.0,39602.2,39302.3,u
111,2022-09-05 12:00:00+05:30,39754.55,39807.0,39734.65,39797.35,0,65.4,66.31372388700379,35.0,35.0,39.0,39742.0,39641.0,39460.0,39179.0,,39923.0,39619.0,39314.9,u
112,2022-09-05 12:15:00+05:30,39795.25,39852.05,39793.05,39828.0,0,66.9,67.56673889047876,35.0,42.0,39.0,39764.0,39658.0,39475.0,39192.0,,39941.7,39639.6,39337.4,u
113,2022-09-05 12:30:00+05:30,39828.55,39862.0,39815.55,39823.25,0,66.4,67.37255222599244,35.0,35.0,31.0,39779.0,39674.0,39488.0,39204.0,,39957.6,39658.1,39358.6,u
114,2022-09-05 12:45:00+05:30,39823.1,39855.25,39801.95,39820.7,0,66.1,67.26830464821545,27.0,31.0,27.0,39789.0,39688.0,39501.0,39216.0,,39974.7,39671.7,39368.7,u
115,2022-09-05 13:00:00+05:30,39821.6,39844.7,39774.75,39784.15,0,62.1,65.77408936674716,22.0,27.0,-6.0,39788.0,39697.0,39512.0,39228.0,,39982.7,39685.4,39388.0,u
116,2022-09-05 13:15:00+05:30,39784.65,39818.15,39768.05,39818.15,0,64.3,67.16405707043876,27.0,42.0,17.0,39795.0,39709.0,39524.0,39239.0,,39980.6,39705.5,39430.4,u
117,2022-09-05 13:30:00+05:30,39815.35,39826.25,39725.55,39737.6,0,56.0,63.87106005478106,6.0,35.0,-31.0,39781.0,39711.0,39533.0,39249.0,,39948.7,39724.5,39500.4,s
118,2022-09-05 13:45:00+05:30,39738.65,39841.75,39730.45,39815.2,0,61.2,67.0434569314418,22.0,39.0,22.0,39790.0,39721.0,39544.0,39260.0,,39935.0,39742.0,39549.0,u
119,2022-09-05 14:00:00+05:30,39816.05,39853.65,39799.85,39825.9,0,61.8,67.48088794407434,22.0,42.0,22.0,39799.0,39731.0,39555.0,39272.0,,39863.0,39764.6,39666.1,u
120,2022-09-05 14:15:00+05:30,39821.4,39852.85,39776.15,39834.65,0,62.4,67.83860022075969,22.0,17.0,17.0,39808.0,39741.0,39566.0,39283.0,,39866.3,39772.6,39678.9,u
121,2022-09-05 14:30:00+05:30,39837.85,39855.15,39767.8,39812.45,0,60.0,66.93103307305499,17.0,11.0,6.0,39809.0,39748.0,39576.0,39293.0,,39867.1,39778.2,39689.4,u
122,2022-09-05 14:45:00+05:30,39812.05,39838.35,39784.0,39795.6,0,58.1,66.24218143166671,11.0,11.0,-11.0,39806.0,39752.0,39584.0,39303.0,,39863.6,39783.3,39702.9,u
123,2022-09-05 15:00:00+05:30,39798.55,39847.05,39790.15,39815.5,0,59.7,67.05572135235685,11.0,6.0,11.0,39808.0,39758.0,39593.0,39313.0,,39866.2,39784.7,39703.1,u
124,2022-09-05 15:15:00+05:30,39815.4,39820.2,39754.45,39754.45,0,53.0,64.55991169616934,-0.0,-6.0,-31.0,39795.0,39758.0,39600.0,39322.0,,39865.4,39782.8,39700.3,s
125,2022-09-06 09:15:00+05:30,39892.95,40071.0,39874.55,39899.05,0,63.4,70.47136257716382,31.0,22.0,48.0,39821.0,39772.0,39611.0,39333.0,,39883.3,39791.9,39700.5,u
126,2022-09-06 09:30:00+05:30,39895.0,39899.25,39761.15,39828.9,0,56.8,67.6035321532236,11.0,11.0,6.0,39823.0,39777.0,39620.0,39343.0,,39885.5,39796.5,39707.6,u
127,2022-09-06 09:45:00+05:30,39827.05,39860.4,39781.8,39850.45,0,58.3,68.48452638894558,17.0,11.0,11.0,39830.0,39784.0,39629.0,39353.0,,39890.6,39801.7,39712.7,u
128,2022-09-06 10:00:00+05:30,39855.05,39855.3,39741.35,39747.5,0,49.8,64.27578594497368,-11.0,6.0,-39.0,39809.0,39781.0,39634.0,39361.0,,39885.1,39803.8,39722.4,d
129,2022-09-06 10:15:00+05:30,39744.45,39745.0,39567.5,39602.3,0,40.7,58.33980622214969,-35.0,-17.0,-65.0,39757.0,39764.0,39632.0,39366.0,,39913.7,39797.2,39680.7,d
130,2022-09-06 10:30:00+05:30,39603.3,39677.55,39593.45,39650.75,0,44.4,60.320510199910096,-22.0,-11.0,-48.0,39731.0,39753.0,39633.0,39371.0,,39923.9,39792.1,39660.3,d
131,2022-09-06 10:45:00+05:30,39651.5,39735.0,39639.7,39729.1,0,49.7,63.523568128858166,-6.0,-6.0,-0.0,39730.0,39751.0,39637.0,39379.0,,39923.3,39788.7,39654.1,s
132,2022-09-06 11:00:00+05:30,39728.6,39803.05,39711.15,39800.75,0,54.1,66.45272065737299,11.0,-6.0,35.0,39748.0,39755.0,39643.0,39387.0,,39920.9,39787.3,39653.8,u
133,2022-09-06 11:15:00+05:30,39799.25,39822.2,39754.0,39770.15,0,52.0,65.20174972405063,6.0,-6.0,11.0,39753.0,39757.0,39648.0,39395.0,,39917.3,39784.7,39652.0,s
134,2022-09-06 11:30:00+05:30,39769.75,39852.5,39760.5,39851.95,0,56.8,68.54584849352023,17.0,6.0,45.0,39778.0,39766.0,39656.0,39404.0,,39921.3,39786.2,39651.2,u
135,2022-09-06 11:45:00+05:30,39852.85,39956.05,39821.6,39944.25,0,61.4,72.31920199501252,35.0,17.0,60.0,39820.0,39783.0,39668.0,39414.0,,39945.8,39794.2,39642.7,u
136,2022-09-06 12:00:00+05:30,39951.9,39962.1,39891.15,39907.8,0,58.7,70.82907485384915,27.0,11.0,42.0,39842.0,39795.0,39677.0,39424.0,,39958.0,39798.7,39639.5,u
137,2022-09-06 12:15:00+05:30,39907.3,39956.45,39906.25,39948.95,0,60.8,72.51134458934622,31.0,22.0,48.0,39869.0,39809.0,39688.0,39434.0,,39978.6,39809.3,39639.9,u
138,2022-09-06 12:30:00+05:30,39948.35,39988.0,39935.55,39977.0,0,62.2,73.65806794489191,35.0,17.0,48.0,39896.0,39825.0,39699.0,39445.0,,40001.9,39817.4,39632.9,u
139,2022-09-06 12:45:00+05:30,39976.2,39982.4,39877.05,39943.75,0,59.5,72.29876129348763,22.0,17.0,27.0,39908.0,39837.0,39709.0,39455.0,,40015.8,39823.3,39630.7,u
140,2022-09-06 13:00:00+05:30,39942.5,39947.35,39847.0,39878.6,0,54.5,69.63533788479619,11.0,6.0,-17.0,39900.0,39841.0,39715.0,39463.0,,40019.5,39825.5,39631.4,u
141,2022-09-06 13:15:00+05:30,39878.7,39899.1,39849.2,39871.65,0,54.0,69.35121213360053,6.0,6.0,-17.0,39893.0,39844.0,39721.0,39472.0,,40023.4,39828.4,39633.5,s
142,2022-09-06 13:30:00+05:30,39873.9,39929.3,39807.35,39848.1,0,52.1,68.38845509177874,-0.0,6.0,-22.0,39882.0,39844.0,39726.0,39479.0,,40025.6,39831.0,39636.5,s
143,2022-09-06 13:45:00+05:30,39852.45,39892.55,39758.2,39869.95,0,53.7,69.28171374841577,6.0,6.0,-11.0,39879.0,39846.0,39732.0,39487.0,,40028.9,39833.8,39638.7,s
